Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-10-28,26.4004,26.9376,26.2018,26.9307,378928790.92238
2015-10-29,26.7975,27.2449,26.6976,27.2103,226898937.51511
2015-10-30,27.3121,27.3674,26.9713,26.9812,218651220.59866
2015-11-02,27.0652,27.3999,27.0087,27.3575,142606728.34255
2015-11-03,27.2694,27.8808,27.2469,27.6775,201615303.43816
2015-11-04,27.799,27.9509,27.4611,27.5422,198668793.04803
2015-11-05,27.6311,27.8186,27.2449,27.4197,174441954.58996
2015-11-06,27.4631,27.6211,27.3475,27.4532,145728645.55338
2015-11-09,27.4297,27.6211,27.2182,27.3347,149385653.60073
2015-11-10,26.509,26.7708,26.3174,26.4765,260776471.04693
2015-11-11,26.3876,26.6147,26.1258,26.3292,199428091.43343
2015-11-12,26.3649,26.4891,26.2216,26.2394,143449797.6495
2015-11-13,26.1229,26.2018,25.456,25.4679,202050075.31065
2015-11-16,25.2516,25.9024,25.1669,25.8879,168065001.77714
2015-11-17,26.0536,26.0864,25.6952,25.7811,121801017.45212
2015-11-18,26.2493,26.6315,26.1851,26.5881,205852703.90467
2015-11-19,26.668,27.151,26.4746,26.9347,190950982.03632
2015-11-20,27.0325,27.1885,26.9505,27.0553,151218679.37906
2015-11-23,27.0483,27.1491,26.595,26.6928,143260154.28782
2015-11-24,26.595,27.0652,26.5604,26.9565,188745280.04429
2015-11-25,27.0354,27.0384,26.7343,26.7609,94330522.702489
2015-11-27,26.8232,26.8498,26.6582,26.7066,57539577.903024
2015-11-30,26.751,27.0751,26.6928,26.8252,172799982.56387
2015-12-01,26.9279,26.9406,26.4991,26.595,153712141.54356
2015-12-02,26.5437,26.7777,26.3224,26.3688,147170110.26184
2015-12-03,26.4231,26.4823,25.8975,26.1229,183302909.92697
2015-12-04,26.1426,27.0424,26.1012,26.9911,254818054.92172
2015-12-07,26.9792,27.1767,26.7066,26.8202,141503503.23362
2015-12-08,26.6394,26.8933,26.4991,26.8073,151317453.29214
2015-12-09,26.668,26.6779,26.0933,26.2148,204470923.11753
2015-12-10,26.3124,26.519,26.188,26.3421,128839088.05302
2015-12-11,26.1209,26.1624,25.5848,25.6657,206785491.46559
2015-12-14,25.4347,25.5449,24.8981,25.5008,286599877.68756
2015-12-15,25.382,25.5728,25.0206,25.0532,235175102.20139
2015-12-16,25.1844,25.3948,24.6661,25.2428,248032685.20132
2015-12-17,25.3988,25.4512,24.7075,24.7075,197465034.32838
2015-12-18,24.6907,24.831,23.9924,24.0447,425395644.69076
2015-12-21,24.3223,24.344,23.9362,24.3343,209892612.23165
2015-12-22,24.3518,24.427,24.1337,24.3146,144596164.71215
2015-12-23,24.3223,24.6758,24.3077,24.6276,144031094.21709
2015-12-24,24.7125,24.7125,24.4794,24.4991,59966512.765186
2015-12-28,24.3945,24.4201,24.0745,24.2157,117775691.93574
2015-12-29,24.2512,24.8094,24.2256,24.6523,136418507.6556
2015-12-30,24.6206,24.6463,24.3027,24.3323,98115222.225482
2015-12-31,24.2632,24.2681,23.7652,23.8701,171252837.78727
2016-01-04,23.2654,23.8956,23.1302,23.8906,277101600.9797
2016-01-05,23.9766,24.0014,23.2212,23.2883,232532879.77658
2016-01-06,22.8013,23.2122,22.6435,22.833,296584969.98314
2016-01-07,22.3747,22.7027,21.8651,21.869,337925003.46179
2016-01-08,22.346,22.4725,21.9391,21.9836,306837932.19818
2016-01-11,22.4398,22.4606,22.0684,22.3411,219369536.65925
2016-01-12,22.7993,22.831,22.4123,22.664,207162681.33406
2016-01-13,22.746,22.9417,22.0607,22.0803,270192830.69191
2016-01-14,22.2107,22.7836,21.708,22.5664,271952705.49595
2016-01-15,21.8138,22.1535,21.622,22.022,345411404.11171
2016-01-19,22.3125,22.3687,21.6547,21.9164,234136897.81824
2016-01-20,21.5627,22.263,21.1834,21.946,307130106.80196
2016-01-21,22.0062,22.1929,21.5264,21.8363,205272924.03848
2016-01-22,22.3638,23.004,22.3046,22.995,283584220.69836
2016-01-25,23.0179,23.0199,22.4962,22.5475,218898098.68227
2016-01-26,22.6571,22.8725,22.2365,22.6709,267280679.96715
2016-01-27,21.777,21.9094,21.1648,21.1834,578250334.58868
2016-01-28,21.2655,21.4295,20.9486,21.3316,242970167.78603
2016-01-29,21.4906,22.0684,21.39,22.0684,271758768.18859
2016-02-01,21.8729,21.9292,21.6309,21.8651,169608791.18095
2016-02-02,21.6359,21.777,21.3742,21.4205,155852613.22555
2016-02-03,21.5401,21.9569,21.3296,21.8472,196038898.6314
2016-02-04,21.8531,22.188,21.7,22.02,199281014.93442
2016-02-05,22.0023,22.0931,21.3564,21.4315,189322056.88221
2016-02-08,21.2318,21.8186,21.2112,21.6606,231253051.09057
2016-02-09,21.4936,21.872,21.4116,21.6557,184104067.44855
2016-02-10,21.8671,21.9649,21.4513,21.4896,180517925.19852
2016-02-11,21.3782,21.5934,21.1085,21.3584,201587478.3461
2016-02-12,21.4708,21.5429,21.2044,21.4255,172383187.34914
2016-02-16,21.6626,22.0773,21.5677,22.029,199477717.33626
2016-02-17,22.037,22.3895,21.9193,22.3697,185977904.44186
2016-02-18,22.5327,22.5446,21.9065,21.9441,162555013.91194
2016-02-19,21.8849,22.0577,21.8413,21.8947,142963487.29143
2016-02-22,21.9559,22.0891,21.8671,22.0842,145235002.7844
2016-02-23,21.9767,21.9973,21.5538,21.5866,130376619.29171
2016-02-24,21.4235,21.9717,21.2745,21.9085,152831830.02861
2016-02-25,21.8966,22.0577,21.7149,22.0577,108346059.63478
2016-02-26,22.1575,22.346,22.0161,22.0911,120560377.98134
2016-02-29,22.0793,22.3934,22.032,22.0409,132198763.90184
2016-03-01,22.26,22.972,22.2077,22.9169,214760064.43212
2016-03-02,22.9119,22.999,22.7135,22.9671,142003584.38991
2016-03-03,22.9279,23.1894,22.8981,23.1421,152556985.10517
2016-03-04,23.3355,23.6497,23.1112,23.4868,192008329.4591
2016-03-07,23.3415,23.4414,23.0159,23.2242,142887347.46366
2016-03-08,22.975,23.2003,22.8862,23.0313,133470665.84869
2016-03-09,23.0978,23.161,22.8567,23.0531,106226550.42661
2016-03-10,23.1202,23.3062,22.831,23.0651,147009882.60498
2016-03-11,23.3062,23.315,23.1421,23.311,111133356.87724
2016-03-14,23.2331,23.4611,23.2022,23.3703,109998070.44218
2016-03-15,23.7001,23.9766,23.6736,23.8443,175760185.79093
2016-03-16,23.8513,24.2336,23.8463,24.1535,168021213.85848
2016-03-17,24.0566,24.2729,23.9263,24.115,150989058.07694
2016-03-18,24.2414,24.2797,23.9805,24.1436,193909368.86665
2016-03-21,24.1466,24.5445,23.9678,24.1407,155735225.80209
2016-03-22,23.9944,24.4616,23.9854,24.3263,142319738.67059
2016-03-23,24.2749,24.4102,24.1387,24.192,112750340.79216
2016-03-24,24.0477,24.2186,23.9124,24.0883,114634219.60421
2016-03-28,24.1603,24.2038,23.9501,23.9805,80631370.897277
2016-03-29,23.9124,24.5762,23.9124,24.5515,129905614.65799
2016-03-30,24.7697,25.1727,24.7568,24.9772,194505367.71796
2016-03-31,25.0136,25.0561,24.819,24.8458,105059201.65293
2016-04-01,24.7964,25.0759,24.6641,25.073,110166975.08903
2016-04-04,25.1727,25.5728,25.1392,25.3297,152614144.90327
2016-04-05,24.9673,25.2409,24.9445,25.0364,108740146.85284
2016-04-06,25.1293,25.2991,24.8981,25.2942,110333362.70007
2016-04-07,25.0661,25.1727,24.6493,24.7422,129400491.33016
2016-04-08,24.826,25.0266,24.6563,24.7717,101018164.40602
2016-04-11,24.8408,25.2153,24.8064,24.8528,116172775.47695
2016-04-12,24.9278,25.1924,24.7717,25.1767,114694920.05971
2016-04-13,25.2566,25.6091,25.2566,25.5369,140065293.662
2016-04-14,25.4462,25.622,25.3791,25.5499,106298286.9604
2016-04-15,25.5529,25.5994,25.0166,25.0464,193103327.12106
2016-04-18,24.821,24.836,24.3788,24.5061,258278826.31
2016-04-19,24.5979,24.6236,24.2137,24.3718,135067271.49317
2016-04-20,24.3126,24.6424,24.1761,24.424,115848796.71803
2016-04-21,24.3758,24.3758,24.0566,24.1535,128409812.9575
2016-04-22,23.9382,24.2749,23.8533,24.0913,143523661.41268
2016-04-25,23.9362,24.0843,23.8264,23.9551,116903271.72301
2016-04-26,23.6881,24.0064,23.6881,23.7881,173208503.75732
2016-04-27,21.8849,22.5041,21.8138,22.2977,477409607.03425
2016-04-28,22.2521,22.3135,21.4846,21.618,346996626.39583
2016-04-29,21.4255,21.5934,21.0907,21.3683,294076943.23276
2016-05-02,21.4195,21.4463,21.066,21.3446,207756619.77996
2016-05-03,21.4738,21.8275,21.3544,21.698,245567216.20125
2016-05-04,21.703,21.8621,21.386,21.4708,168203236.25123
2016-05-05,21.5587,21.5757,21.2585,21.383,151011151.49566
2016-05-06,21.4135,21.4315,21.0679,21.2665,186589754.74652
2016-05-09,21.3287,21.5056,21.2368,21.2825,135043839.57028
2016-05-10,21.4037,21.4602,21.1272,21.4255,142213160.52894
2016-05-11,21.4384,21.4602,21.2074,21.2191,106095042.89785
2016-05-12,21.2665,21.2795,20.5206,20.7184,325357495.17332
2016-05-13,20.6423,21.0255,20.6423,20.7587,184990535.88021
2016-05-16,21.1914,21.6497,21.0217,21.5323,260377987.62228
2016-05-17,21.6853,21.7209,21.3306,21.4414,191448311.26043
2016-05-18,21.5974,21.8393,21.5343,21.6882,179291150.687
2016-05-19,21.707,21.707,21.4602,21.6054,129021061.84654
2016-05-20,21.707,21.8878,21.6804,21.8413,131299421.733
2016-05-23,21.9876,22.2907,21.9431,22.116,157936888.99446
2016-05-24,22.2987,22.4991,22.2107,22.4536,129246093.55757
2016-05-25,22.6315,22.8744,22.5031,22.8429,150319564.00669
2016-05-26,22.8607,23.1044,22.6236,23.0293,237812046.54583
2016-05-27,22.8071,23.0431,22.7619,23.0159,150457980.72795
2016-05-31,22.8429,23.0273,22.664,22.903,170040670.38596
2016-06-01,22.7096,22.831,22.5534,22.583,122268805.42339
2016-06-02,22.3856,22.4398,22.1622,22.4143,168450792.69928
2016-06-03,22.4289,22.5396,22.3519,22.4586,110536098.49552
2016-06-06,22.4754,23.3674,22.3737,22.6226,99355024.371797
2016-06-07,22.7639,22.906,22.6967,22.7125,90280103.776559
2016-06-08,22.7096,22.835,22.6335,22.6917,83370986.206665
2016-06-09,22.5919,22.9329,22.583,22.8547,111916739.2254
2016-06-10,22.5988,22.7856,22.587,22.6689,113339719.00899
2016-06-13,22.6345,22.7341,22.2699,22.3252,155119726.50419
2016-06-14,22.3204,22.587,22.189,22.3539,134518074.72612
2016-06-15,22.4358,22.5714,22.2541,22.2798,113410531.14467
2016-06-16,22.1199,22.4202,22.033,22.3737,133028429.94233
2016-06-17,22.1595,22.1672,21.8581,21.8651,238121754.33931
2016-06-20,22.017,22.1475,21.797,21.8138,145867830.75017
2016-06-21,21.776,22.0971,21.7149,21.9964,139217209.5206
2016-06-22,22.0743,22.2226,21.87,21.9184,114134124.27314
2016-06-23,22.0033,22.0832,21.8472,22.0399,133239521.77026
2016-06-24,21.3079,21.7099,21.2507,21.4205,275944177.58908
2016-06-27,21.3287,21.3386,20.986,21.1114,193162833.85765
2016-06-28,21.3059,21.4806,21.1342,21.4652,167998070.49358
2016-06-29,21.5518,21.6853,21.4738,21.6527,139879842.9976
2016-06-30,21.6616,21.9659,21.6289,21.9272,147351107.00805
2016-07-01,21.9015,22.1239,21.8651,21.9915,108715106.09246
2016-07-05,21.8789,21.8809,21.6655,21.8,118293339.6937
2016-07-06,21.6971,21.9401,21.6448,21.9104,127848517.0037
2016-07-07,21.9489,22.1316,21.9322,22.0033,103435291.3333
2016-07-08,22.1297,22.2226,22.028,22.1742,115770524.59843
2016-07-11,22.189,22.3973,22.187,22.2434,98805312.250257
2016-07-12,22.2868,22.4093,22.2749,22.3441,94637763.071862
2016-07-13,22.3421,22.4023,22.2107,22.2176,95108600.645682
2016-07-14,22.3371,22.7027,22.3204,22.6542,153104420.14963
2016-07-15,22.6867,22.7758,22.5919,22.6542,128792721.33699
2016-07-18,22.6365,22.9651,22.6156,22.8961,155970049.24826
2016-07-19,22.835,22.9359,22.7846,22.906,96346235.063227
2016-07-20,22.9359,23.0411,22.8735,22.9259,107514810.06894
2016-07-21,22.8961,23.1678,22.736,22.8052,131429120.96491
2016-07-22,22.7658,22.7758,22.5495,22.6286,112547616.13403
2016-07-25,22.5347,22.6689,22.2296,22.3252,166003693.20088
2016-07-26,22.2057,22.4715,22.113,22.1712,176398372.8358
2016-07-27,23.9124,23.9342,23.5657,23.6103,391831869.9019
2016-07-28,23.5856,23.957,23.5826,23.9313,161977446.32384
2016-07-29,23.8975,23.9805,23.7792,23.9025,108205509.60923
2016-08-01,23.9481,24.346,23.9481,24.3223,160314664.70903
2016-08-02,24.3223,24.3263,23.8563,23.9628,137042605.98219
2016-08-03,24.0428,24.2749,24.033,24.2632,119345982.1022
2016-08-04,24.346,24.4439,24.2777,24.4141,109439399.86002
2016-08-05,24.511,24.821,24.4893,24.7816,145217272.16029
2016-08-08,24.7916,24.9911,24.7105,24.9911,111056818.13068
2016-08-09,24.9594,25.1223,24.9101,25.0928,110520221.73006
2016-08-10,25.07,25.1125,24.8488,24.9081,96674914.786506
2016-08-11,25.0266,25.1193,24.8705,24.8902,101198670.09737
2016-08-12,24.8528,25.0088,24.8528,24.9475,77604169.562695
2016-08-15,24.9376,25.2566,24.9249,25.2428,106168071.36154
2016-08-16,25.2775,25.4187,25.1844,25.2231,142163462.73972
2016-08-17,25.158,25.2212,24.9842,25.1825,98584997.703328
2016-08-18,25.1894,25.2706,25.1422,25.154,81936112.770637
2016-08-19,25.0829,25.2914,24.9891,25.2183,106397956.92205
2016-08-22,25.1055,25.1471,24.8705,25.0236,106601277.93339
2016-08-23,25.0434,25.2084,25.0285,25.1026,82333080.506363
2016-08-24,25.0364,25.0779,24.829,24.9121,97666988.362451
2016-08-25,24.7638,24.8784,24.6047,24.8014,99328730.155933
2016-08-26,24.7697,24.8952,24.5189,24.6563,116218100.34669
2016-08-29,24.59,24.7737,24.5159,24.6345,101573910.93366
2016-08-30,24.3974,24.5644,24.3263,24.4419,96877032.96657
2016-08-31,24.3638,24.5782,24.3588,24.4694,115772824.96263
2016-09-01,24.4794,24.6306,24.3538,24.6146,106377318.44317
2016-09-02,24.833,24.9081,24.6345,24.8408,111728374.63134
2016-09-06,24.8824,24.9743,24.7916,24.833,100805343.255
2016-09-07,24.8656,25.0799,24.6878,24.9891,168601134.45997
2016-09-08,24.7303,24.7343,24.2681,24.3323,215361637.00922
2016-09-09,24.1268,24.3788,23.7812,23.7812,190922169.77213
2016-09-12,23.6706,24.3788,23.6428,24.3164,177426725.74725
2016-09-13,24.7916,25.0878,24.7273,24.8952,265582210.30765
2016-09-14,25.073,26.0616,25.0464,25.7761,461182887.53271
2016-09-15,26.2591,26.6829,26.1683,26.6444,384051343.59103
2016-09-16,26.5484,26.7777,26.3008,26.5021,305569491.93497
2016-09-19,26.5643,26.7905,26.116,26.19,201136991.70563
2016-09-20,26.0666,26.3194,25.9463,26.188,147155356.34142
2016-09-21,26.2571,26.2888,25.9303,26.1822,144044828.56589
2016-09-22,26.3748,26.506,26.2908,26.427,127940690.53199
2016-09-23,26.3876,26.4697,25.7249,25.9905,224206072.65328
2016-09-26,25.7467,26.1485,25.7249,26.0271,124158931.26325
2016-09-27,26.0536,26.0992,25.9074,26.0764,103627191.52234
2016-09-28,26.2178,26.4329,26.1555,26.2789,125089542.99554
2016-09-29,26.0933,26.2444,25.7831,25.8712,150241723.20539
2016-09-30,25.9343,26.1426,25.7831,26.0666,144635264.82876
2016-10-03,25.9905,26.0666,25.8928,25.9492,90399603.242161
2016-10-04,26.0695,26.3649,25.9716,26.0536,127074425.21098
2016-10-05,26.1505,26.2098,25.9845,26.0666,86711524.078265
2016-10-06,26.2198,26.3718,26.0864,26.267,121670890.95188
2016-10-07,26.3649,26.4171,26.1723,26.3067,103903826.51793
2016-10-10,26.5259,26.9229,26.4528,26.7609,153315306.44327
2016-10-11,27.1441,27.3704,26.7955,26.8202,270061370.74991
2016-10-12,27.0652,27.2033,26.9229,27.0623,160269478.54963
2016-10-13,26.9327,27.082,26.6799,26.9762,147793104.98062
2016-10-14,27.1837,27.2449,27.0127,27.1274,149425690.26527
2016-10-17,27.0623,27.1737,26.9307,27.1095,95425564.913753
2016-10-18,27.2469,27.2549,27.0849,27.0897,95572452.078205
2016-10-19,27.0424,27.157,26.2444,27.0107,84689213.357696
2016-10-20,26.9505,27.0701,26.8271,26.9961,102411565.47486
2016-10-21,26.9376,26.9614,26.8152,26.8883,94776085.632079
2016-10-24,27.0058,27.151,26.9812,27.1313,98516185.224042
2016-10-25,27.1964,27.2923,27.0583,27.2644,167181077.7184
2016-10-26,26.3649,26.676,26.1307,26.6494,279104581.35105
2016-10-27,26.6,26.7145,26.3154,26.4004,121534426.30025
2016-10-28,26.2611,26.5702,26.1604,26.2246,150811378.22912
2016-10-31,26.2078,26.3451,26.1032,26.1802,114568754.39784
2016-11-01,26.1604,26.2375,25.4858,25.7109,190052338.4816
2016-11-02,25.6912,25.9094,25.6518,25.7339,122861565.33762
2016-11-03,25.7249,25.8343,25.3919,25.456,116197701.82659
2016-11-04,25.156,25.5499,25.0601,25.2251,133042780.89403
2016-11-07,25.5107,25.6141,25.3694,25.5898,136288263.70717
2016-11-08,25.5649,25.8957,25.4267,25.7437,99106702.485658
2016-11-09,25.4659,25.803,25.0464,25.7012,240496929.99435
2016-11-10,25.7514,25.7514,24.5326,24.9842,243021135.23048
2016-11-11,24.826,25.2311,24.6946,25.1352,145475086.08623
2016-11-14,24.9673,24.9891,24.1198,24.5061,220790975.44182
2016-11-15,24.7006,24.9594,24.6087,24.823,139201621.31315
2016-11-16,24.7303,25.5449,24.7075,25.4908,250839990.14497
2016-11-17,25.4542,25.5748,25.2231,25.4808,114331521.23915
2016-11-18,25.4317,25.622,25.4167,25.5058,113377682.10579
2016-11-21,25.5206,25.9591,25.4958,25.8975,117830962.43825
2016-11-22,25.9492,26.0536,25.8198,25.9153,96654424.130339
2016-11-23,25.811,25.8472,25.5699,25.7831,106635534.32537
2016-11-25,25.7613,25.9303,25.7179,25.9124,47743098.260166
2016-11-28,25.8275,26.0666,25.8188,25.8612,108309631.4641
2016-11-29,25.6784,25.9687,25.5077,25.8343,119378505.12115
2016-11-30,25.8692,26.0044,25.5549,25.6161,142191380.98032
2016-12-01,25.5798,25.7149,25.2686,25.3771,150495802.07694
2016-12-02,25.3011,25.5137,25.2281,25.4679,102941789.29963
2016-12-05,25.4938,25.5008,25.0928,25.2875,139346556.40799
2016-12-06,25.3791,25.5768,25.3071,25.4808,108672315.47077
2016-12-07,25.3227,25.7731,25.2991,25.7369,126457049.77978
2016-12-08,25.6952,26.0566,25.636,25.9875,111671379.86817
2016-12-09,26.0301,26.5831,26.0301,26.4132,143939495.77984
2016-12-12,26.2611,26.6494,26.0714,26.2641,111818057.44838
2016-12-13,26.3876,26.8696,26.3688,26.6956,180924088.31618
2016-12-14,26.6582,26.9347,26.6444,26.6956,139612514.75719
2016-12-15,26.7411,27.0623,26.7056,26.8448,187220459.53283
2016-12-16,26.999,27.0058,26.8055,26.8823,166984419.86588
2016-12-19,26.84,27.2033,26.83,27.0404,113481870.78463
2016-12-20,27.0623,27.2281,27.0503,27.1095,81460935.689341
2016-12-21,27.0751,27.2083,27.0701,27.1343,93367612.722761
2016-12-22,26.9713,27.0087,26.8035,26.9565,108556711.03208
2016-12-23,26.7905,27.0107,26.7905,27.0107,59438745.227191
2016-12-27,27.0107,27.3022,27.0028,27.1787,75524151.29005
2016-12-28,27.2341,27.3545,26.9347,27.0652,83305966.493365
2016-12-29,26.9931,27.1471,26.9812,27.0623,63641830.577647
2016-12-30,27.0424,27.1639,26.754,26.8448,131961017.41364
2017-01-03,26.84,26.9663,26.5921,26.9229,119681814.0142
2017-01-04,26.8527,27.0087,26.83,26.8933,88533472.266452
2017-01-05,26.8696,27.0877,26.8429,27.0325,93604221.17866
2017-01-06,27.0701,27.3901,26.999,27.3288,133410607.30819
2017-01-09,27.3376,27.6854,27.3347,27.5788,136493666.38613
2017-01-10,27.5272,27.6735,27.4217,27.6083,91402094.268511
2017-01-11,27.5194,27.796,27.4888,27.7565,114100378.17323
2017-01-12,27.555,27.6537,27.3999,27.6439,115065940.86168
2017-01-13,27.6083,27.7268,27.5372,27.5915,109568371.11575
2017-01-17,27.4316,27.868,27.4019,27.8136,137734745.27508
2017-01-18,27.8136,27.9274,27.7465,27.8117,97406645.250861
2017-01-19,27.6775,27.8355,27.6705,27.7644,102867913.38663
2017-01-20,27.9145,27.9145,27.7545,27.8136,122591823.33477
2017-01-23,27.8136,28.0035,27.7625,27.8355,83962453.178504
2017-01-24,27.7102,27.8385,27.7002,27.8057,97472437.489641
2017-01-25,27.9076,28.3008,27.8778,28.2503,136644964.94444
2017-01-26,28.1979,28.3798,28.185,28.2631,109395434.75662
2017-01-27,28.3106,28.36,28.185,28.266,86801314.21864
2017-01-30,28.0291,28.188,27.9668,28.188,128322583.38979
2017-01-31,28.0806,28.1357,27.9569,28.1287,172188071.51013
2017-02-01,29.4414,30.2464,29.4354,29.8405,475716635.16421
2017-02-02,29.6627,29.9887,29.6162,29.7951,138605332.89133
2017-02-03,29.7417,29.9411,29.7102,29.9136,105734022.4028
2017-02-06,29.9264,30.2484,29.875,30.2049,112671017.71392
2017-02-07,30.2582,30.6108,30.2385,30.4835,156338358.61741
2017-02-08,30.4469,30.6434,30.4144,30.5981,92598512.477376
2017-02-09,30.6434,30.8341,30.515,30.8302,103247883.53684
2017-02-10,30.8399,30.9487,30.7412,30.7581,82999243.503441
2017-02-13,30.9802,31.1481,30.9061,31.0326,94993988.441535
2017-02-14,31.0721,31.4473,31.0228,31.4295,133425190.11878
2017-02-15,31.5493,31.7218,31.3388,31.5463,144476042.56874
2017-02-16,31.5855,31.6331,31.3881,31.5094,92521245.754637
2017-02-17,31.4493,31.6184,31.4493,31.5965,90754629.830487
2017-02-21,31.7122,31.8376,31.6527,31.8247,94217557.81021
2017-02-22,31.7615,31.9227,31.6844,31.9198,75591377.206522
2017-02-23,31.9808,32.0007,31.7298,31.7764,79934923.483922
2017-02-24,31.6361,31.8157,31.4939,31.8157,91192238.683841
2017-02-27,31.9245,31.9908,31.7238,31.8758,82209781.187387
2017-02-28,31.9128,31.9908,31.8247,31.8898,90853632.565015
2017-03-01,32.0992,32.6258,32.03,32.5447,150353652.32628
2017-03-02,32.59,32.6572,32.2977,32.3452,109834615.99801
2017-03-03,32.3027,32.5527,32.2603,32.5427,85830403.588402
2017-03-06,32.441,32.5407,32.2603,32.4361,81380452.304153
2017-03-07,32.3688,32.5842,32.3057,32.4795,71685155.274403
2017-03-08,32.3422,32.5447,32.3126,32.3552,77195080.365578
2017-03-09,32.2927,32.3057,31.9058,32.28,88555955.491616
2017-03-10,32.4163,32.4381,32.2701,32.3887,79420999.64302
2017-03-13,32.3947,32.4578,32.3126,32.4043,74839566.142119
2017-03-14,32.4283,32.5112,32.3156,32.3522,65764116.01762
2017-03-15,32.4539,32.766,32.3591,32.6999,110365791.55797
2017-03-16,32.758,32.8271,32.6513,32.7511,82616113.389904
2017-03-17,32.8231,32.8231,32.5645,32.5871,162983458.77039
2017-03-20,32.686,32.9377,32.6445,32.9311,92539500.845591
2017-03-21,33.0859,33.2409,32.5307,32.5546,169811144.25736
2017-03-22,32.5546,32.9604,32.5377,32.9211,111089147.76513
2017-03-23,32.8843,32.9546,32.7342,32.8034,87402900.970517
2017-03-24,32.9377,32.9942,32.6731,32.7412,92019271.252806
2017-03-27,32.4479,32.8745,32.2662,32.7934,95450083.23225
2017-03-28,32.8004,33.5315,32.7362,33.4751,140713127.65678
2017-03-29,33.4454,33.6361,33.3309,33.5472,120508129.74431
2017-03-30,33.5641,33.6381,33.404,33.5046,80337199.67455
2017-03-31,33.4554,33.5836,33.2915,33.4404,80729477.583248
2017-04-03,33.4524,33.5472,33.3013,33.4504,85853896.260359
2017-04-04,33.3447,33.7308,33.3249,33.7013,83466256.924263
2017-04-05,33.5709,33.8602,33.4781,33.5275,116055902.39547
2017-04-06,33.5886,33.6431,33.3921,33.4404,87192457.1325
2017-04-07,33.4584,33.5611,33.3477,33.3645,71619823.715955
2017-04-10,33.4257,33.4919,33.2647,33.3249,71679047.969433
2017-04-11,33.2746,33.3674,32.6029,32.9674,130502610.8063
2017-04-12,32.9604,33.0929,32.8251,33.0098,85399214.897651
2017-04-13,33.0366,33.1472,32.8351,32.8351,73638440.893996
2017-04-17,32.9329,33.0296,32.7906,33.0168,67121580.983116
2017-04-18,32.9181,33.0692,32.85,32.8697,60415700.388377
2017-04-19,33.0296,33.0592,32.6979,32.7482,70962449.082132
2017-04-20,32.8745,33.2696,32.8599,33.16,96177361.803376
2017-04-21,33.16,33.2145,33.0218,33.1224,71439250.188159
2017-04-24,33.404,33.5095,33.3279,33.4355,73536845.187313
2017-04-25,33.4997,33.7338,33.4899,33.646,80210443.734357
2017-04-26,33.6302,33.6626,33.3743,33.4454,85987971.449165
2017-04-27,33.5016,33.5572,33.3576,33.4722,61032671.83837
2017-04-28,33.5413,33.5906,33.3477,33.4384,89611162.522712
2017-05-01,33.7763,34.2713,33.7457,34.1231,144024387.52144
2017-05-02,34.3493,34.4707,34.1843,34.3415,190872325.17271
2017-05-03,33.8899,34.3365,33.5836,34.2385,195927966.80748
2017-05-04,34.1072,34.2583,33.9393,34.1102,100290146.7214
2017-05-05,34.1664,34.6819,34.1664,34.6769,117393443.69598
2017-05-08,34.6918,35.7783,34.6918,35.6184,209135521.06189
2017-05-09,35.8208,36.0499,35.7191,35.8503,167672101.19063
2017-05-10,35.7626,35.8377,35.4059,35.6747,110747267.27226
2017-05-11,35.6352,36.0094,35.6006,35.9828,116533129.75738
2017-05-12,36.1567,36.5674,36.1488,36.4886,138742572.09341
2017-05-15,36.4687,36.618,36.2434,36.3937,110867292.21718
2017-05-16,36.451,36.4807,36.1615,36.3423,85545978.539025
2017-05-17,35.9067,36.128,34.9932,35.1206,216813712.55259
2017-05-18,35.3566,35.8454,35.3288,35.6578,143608348.63247
2017-05-19,35.8553,35.9907,35.6747,35.7773,115031936.57828
2017-05-22,35.9945,36.13,35.7408,35.9926,98115751.754743
2017-05-23,36.2061,36.2061,35.8377,35.9561,85172601.686228
2017-05-24,35.9641,36.0322,35.6845,35.8454,82169323.329407
2017-05-25,35.9393,36.0775,35.7695,35.971,82221239.471597
2017-05-26,35.9945,36.0499,35.8377,35.9097,93656268.943803
2017-05-30,35.8652,36.0974,35.8435,35.9243,86071221.953795
2017-05-31,35.9877,36.0322,35.6184,35.7043,104624480.40464
2017-06-01,35.8041,35.8435,35.5807,35.806,70094211.441814
2017-06-02,35.9047,36.3394,35.7368,36.3394,118521597.17954
2017-06-05,36.0746,36.1012,35.8752,35.9809,108170355.14373
2017-06-06,35.973,36.4202,35.9522,36.1012,113771878.67214
2017-06-07,36.2356,36.4608,36.1062,36.3196,89927333.003133
2017-06-08,36.2899,36.359,36.0895,36.2278,90467561.184743
2017-06-09,36.2752,36.2752,34.133,34.8213,277172518.41374
2017-06-12,34.0668,34.1495,33.3081,33.9898,308891236.07399
2017-06-13,34.3986,34.4637,33.9275,34.2713,145868565.81374
2017-06-14,34.4756,34.4756,33.6203,33.9275,134572044.18636
2017-06-15,33.4997,33.7723,33.2409,33.7308,135455161.29515
2017-06-16,33.6085,33.7763,33.238,33.2548,215050743.59669
2017-06-19,33.5787,34.3046,33.5787,34.209,138894320.19471
2017-06-20,34.3335,34.3335,33.8781,33.8948,106465639.46892
2017-06-21,34.0152,34.1447,33.801,34.0972,90977116.156123
